Date,Date_Str,Commodity_Norm,Crop_Year,Beginning Stocks,Production,Imports,Food,Industrial,FSR,Exports,Ending Stocks,Yield_BU_AC,Harvested_MLN_AC,Source,Data_Type,CHECK
1997-07-01,1997-07-01,Barley,1996,1740.0,15562.0,18.8,6.9,372.1,10015.0,4007.8,2919.0,,,CMFT_Engine,Balanced,-9.094947017729282e-13
1998-07-01,1998-07-01,Barley,1997,2919.0,13533.9,34.6,9.3,267.7,10972.2,2779.3,2459.0,,,CMFT_Engine,Balanced,-9.094947017729282e-13
1999-07-01,1999-07-01,Barley,1998,2459.0,12708.7,55.4,10.4,351.8,10425.900000000001,1698.0,2737.0,,,CMFT_Engine,Balanced,0.0
2000-07-01,2000-07-01,Barley,1999,2737.0,13196.0,33.1,8.2,384.7,10343.3,2391.9,2838.0,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2001-07-01,2001-07-01,Barley,2000,2838.0,13228.6,39.7,8.3,349.6,10591.400000000001,2641.0,2516.0,,,CMFT_Engine,Balanced,0.0
2002-07-01,2002-07-01,Barley,2001,2516.0,10845.6,111.6,7.6,286.7,9361.7,1769.7,2047.5,,,CMFT_Engine,Balanced,-1.1368683772161603e-12
2003-07-01,2003-07-01,Barley,2002,2047.5,7467.7,258.8,6.1,311.5,7036.599999999999,945.0,1474.8,,,CMFT_Engine,Balanced,2.2737367544323206e-13
2004-07-01,2004-07-01,Barley,2003,1474.8,12164.2,35.5,9.0,277.9,8804.8,2480.8,2102.0,,,CMFT_Engine,Balanced,9.094947017729282e-13
2005-07-01,2005-07-01,Barley,2004,2102.0,12556.7,82.6,9.5,257.6,9175.9,1863.2,3435.1,,,CMFT_Engine,Balanced,1.3642420526593924e-12
2006-07-01,2006-07-01,Barley,2005,3435.1,11677.6,45.8,13.5,153.3,8727.900000000001,2975.1,3288.7,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2007-07-01,2007-07-01,Barley,2006,3288.7,9573.1,43.6,21.5,169.8,9195.099999999999,2028.3,1490.7,,,CMFT_Engine,Balanced,1.8189894035458565e-12
2008-07-01,2008-07-01,Barley,2007,1490.7,10909.8,57.8,15.7,140.3,6822.699999999999,3911.2,1568.4,,,CMFT_Engine,Balanced,4.547473508864641e-13
2009-07-01,2009-07-01,Barley,2008,1568.4,11785.8,41.7,15.6,143.8,7874.199999999999,2398.7,2963.6,,,CMFT_Engine,Balanced,1.3642420526593924e-12
2010-07-01,2010-07-01,Barley,2009,2963.6,9528.2,42.4,10.1,125.0,7748.300000000001,2149.2,2501.6,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2011-07-01,2011-07-01,Barley,2010,2501.6,7627.2,42.7,27.9,127.1,6497.9,2016.7,1501.9,,,CMFT_Engine,Balanced,2.2737367544323206e-13
2012-07-01,2012-07-01,Barley,2011,1501.9,7891.5,13.5,23.6,96.3,6033.0,2058.6,1195.4,,,CMFT_Engine,Balanced,0.0
2013-07-01,2013-07-01,Barley,2012,1195.4,8012.3,19.0,24.9,109.1,5925.000000000001,2184.3,983.4,,,CMFT_Engine,Balanced,-3.410605131648481e-13
2014-07-01,2014-07-01,Barley,2013,983.4,10281.6,9.0,23.9,90.2,6827.0,2390.9,1942.0,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2015-07-01,2015-07-01,Barley,2014,1942.0,7116.8,136.1,18.4,160.7,5335.499999999999,2463.0,1217.3,,,CMFT_Engine,Balanced,2.2737367544323206e-13
2016-07-01,2016-07-01,Barley,2015,1217.3,8256.6,160.9,10.2,126.1,6063.499999999999,1992.3,1442.7,,,CMFT_Engine,Balanced,-9.094947017729282e-13
2017-07-01,2017-07-01,Barley,2016,1442.7,8839.4,63.6,17.5,74.2,5809.500000000001,2322.7,2121.8,,,CMFT_Engine,Balanced,-9.094947017729282e-13
2018-07-01,2018-07-01,Barley,2017,2121.8,7891.3,58.7,21.1,40.5,5943.100000000002,2822.7,1244.4,,,CMFT_Engine,Balanced,-1.3642420526593924e-12
2019-07-01,2019-07-01,Barley,2018,1244.4,8379.7,42.8,16.3,300.9,5429.099999999999,3058.0,862.6,,,CMFT_Engine,Balanced,1.2505552149377763e-12
2020-07-01,2020-07-01,Barley,2019,862.6,10382.6,63.1,18.3,259.7,7122.100000000001,2951.7,956.5,,,CMFT_Engine,Balanced,0.0
2021-07-01,2021-07-01,Barley,2020,956.5,10740.6,293.9,18.6,279.9,6704.3,4277.4,710.8,,,CMFT_Engine,Balanced,2.2737367544323206e-13
2022-07-01,2022-07-01,Barley,2021,710.8,6983.9,227.9,17.7,266.6,4422.299999999999,2673.2,542.8,,,CMFT_Engine,Balanced,2.2737367544323206e-13
2023-07-01,2023-07-01,Barley,2022,542.8,9986.7,25.1,18.5,86.1,5851.900000000001,3889.6,708.5,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2024-07-01,2024-07-01,Barley,2023,708.5,8905.4,117.3,18.6,71.1,5426.699999999999,3063.2,1151.6,,,CMFT_Engine,Balanced,-4.547473508864641e-13
2025-07-01,2025-07-01,Barley,2024,1151.6,8143.9,168.7,18.6,74.3,5280.400000000001,2842.2,1248.7,,,CMFT_Engine,Balanced,6.821210263296962e-13
2026-07-01,2026-07-01,Barley,2025,1248.7,9725.2,153.0,18.6,285.9,5701.700000000002,4180.7,940.0,,,CMFT_Engine,Balanced,0.0
1971-08-01,1971-08-01,Canola,1971,,6.223,,,,,,,,,CMFT_Engine,Balanced,6.223
1971-09-01,1971-09-01,Canola,1971,,8.317,,,,,,,,,CMFT_Engine,Balanced,8.317
1971-10-01,1971-10-01,Canola,1971,,7.639,,,,,,,,,CMFT_Engine,Balanced,7.639
1971-11-01,1971-11-01,Canola,1971,,7.991,,,,,,,,,CMFT_Engine,Balanced,7.991
1971-12-01,1971-12-01,Canola,1971,,7.954,,,,,,,,,CMFT_Engine,Balanced,7.954
1972-01-01,1972-01-01,Canola,1971,,8.374,,,,,,,0.11128107142857142,3.318,CMFT_Engine,Balanced,8.374
1972-02-01,1972-02-01,Canola,1971,,8.153,,,,,,,,,CMFT_Engine,Balanced,8.153
1972-03-01,1972-03-01,Canola,1971,,9.992,,,,,,,,,CMFT_Engine,Balanced,9.992
1972-04-01,1972-04-01,Canola,1971,,8.589,,,,,,,,,CMFT_Engine,Balanced,8.589
1972-05-01,1972-05-01,Canola,1971,,10.343,,,,,,,,,CMFT_Engine,Balanced,10.343
1972-06-01,1972-06-01,Canola,1971,,9.807,,,,,,,,,CMFT_Engine,Balanced,9.807
1972-07-01,1972-07-01,Canola,1971,,12.89,,,,,,,,,CMFT_Engine,Balanced,12.89
1972-08-01,1972-08-01,Canola,1972,,8.082,,,,,,,,,CMFT_Engine,Balanced,8.082
1972-09-01,1972-09-01,Canola,1972,,9.625,,,,,,,,,CMFT_Engine,Balanced,9.625
1972-10-01,1972-10-01,Canola,1972,,8.659,,,,,,,,,CMFT_Engine,Balanced,8.659
1972-11-01,1972-11-01,Canola,1972,,10.666,,,,,,,,,CMFT_Engine,Balanced,10.666
1972-12-01,1972-12-01,Canola,1972,,10.033,,,,,,,,,CMFT_Engine,Balanced,10.033
1973-01-01,1973-01-01,Canola,1972,,11.741,,,,,,,0.1615257542901716,3.205,CMFT_Engine,Balanced,11.741
1973-02-01,1973-02-01,Canola,1972,,12.143,,,,,,,,,CMFT_Engine,Balanced,12.143
1973-03-01,1973-03-01,Canola,1972,,13.844,,,,,,,,,CMFT_Engine,Balanced,13.844
1973-04-01,1973-04-01,Canola,1972,,11.389,,,,,,,,,CMFT_Engine,Balanced,11.389
1973-05-01,1973-05-01,Canola,1972,,12.312,,,,,,,,,CMFT_Engine,Balanced,12.312
1973-06-01,1973-06-01,Canola,1972,,12.772,,,,,,,,,CMFT_Engine,Balanced,12.772
1973-07-01,1973-07-01,Canola,1972,,12.699,,,,,,,,,CMFT_Engine,Balanced,12.699
1973-08-01,1973-08-01,Canola,1973,,8.216,,,,,,,,,CMFT_Engine,Balanced,8.216
1973-09-01,1973-09-01,Canola,1973,,12.158,,,,,,,,,CMFT_Engine,Balanced,12.158
1973-10-01,1973-10-01,Canola,1973,,13.166,,,,,,,,,CMFT_Engine,Balanced,13.166
1973-11-01,1973-11-01,Canola,1973,,11.777,,,,,,,,,CMFT_Engine,Balanced,11.777
1973-12-01,1973-12-01,Canola,1973,,12.363,,,,,,,,,CMFT_Engine,Balanced,12.363
1974-01-01,1974-01-01,Canola,1973,,12.479,,,,,,,0.17412351503164558,3.16,CMFT_Engine,Balanced,12.479
1974-02-01,1974-02-01,Canola,1973,,11.577,,,,,,,,,CMFT_Engine,Balanced,11.577
1974-03-01,1974-03-01,Canola,1973,,11.119,,,,,,,,,CMFT_Engine,Balanced,11.119
1974-04-01,1974-04-01,Canola,1973,,9.833,,,,,,,,,CMFT_Engine,Balanced,9.833
1974-05-01,1974-05-01,Canola,1973,,8.893,,,,,,,,,CMFT_Engine,Balanced,8.893
1974-06-01,1974-06-01,Canola,1973,,7.751,,,,,,,,,CMFT_Engine,Balanced,7.751
1974-07-01,1974-07-01,Canola,1973,,6.298,,,,,,,,,CMFT_Engine,Balanced,6.298
1974-08-01,1974-08-01,Canola,1974,,5.453,,,,,,,,,CMFT_Engine,Balanced,5.453
1974-09-01,1974-09-01,Canola,1974,,9.034,,,,,,,,,CMFT_Engine,Balanced,9.034
1974-10-01,1974-10-01,Canola,1974,,11.454,,,,,,,,,CMFT_Engine,Balanced,11.454
1974-11-01,1974-11-01,Canola,1974,,10.739,,,,,,,,,CMFT_Engine,Balanced,10.739
1974-12-01,1974-12-01,Canola,1974,,8.242,,,,,,,,,CMFT_Engine,Balanced,8.242
1975-01-01,1975-01-01,Canola,1974,,9.053,,,,,,,0.08831181471238939,4.52,CMFT_Engine,Balanced,9.053
1975-02-01,1975-02-01,Canola,1974,,10.674,,,,,,,,,CMFT_Engine,Balanced,10.674
1975-03-01,1975-03-01,Canola,1974,,9.85,,,,,,,,,CMFT_Engine,Balanced,9.85
1975-04-01,1975-04-01,Canola,1974,,11.599,,,,,,,,,CMFT_Engine,Balanced,11.599
1975-05-01,1975-05-01,Canola,1974,,10.198,,,,,,,,,CMFT_Engine,Balanced,10.198
1975-06-01,1975-06-01,Canola,1974,,6.573,,,,,,,,,CMFT_Engine,Balanced,6.573
1975-07-01,1975-07-01,Canola,1974,,5.613,,,,,,,,,CMFT_Engine,Balanced,5.613
1975-08-01,1975-08-01,Canola,1975,,7.354,,,,,,,,,CMFT_Engine,Balanced,7.354
1975-09-01,1975-09-01,Canola,1975,,11.566,,,,,,,,,CMFT_Engine,Balanced,11.566
1975-10-01,1975-10-01,Canola,1975,,15.518,,,,,,,,,CMFT_Engine,Balanced,15.518
1975-11-01,1975-11-01,Canola,1975,,14.993,,,,,,,,,CMFT_Engine,Balanced,14.993
1975-12-01,1975-12-01,Canola,1975,,12.026,,,,,,,,,CMFT_Engine,Balanced,12.026
1976-01-01,1976-01-01,Canola,1975,,13.709,,,,,,,0.3399685503374578,1.778,CMFT_Engine,Balanced,13.709
1976-02-01,1976-02-01,Canola,1975,,13.932,,,,,,,,,CMFT_Engine,Balanced,13.932
1976-03-01,1976-03-01,Canola,1975,,11.792,,,,,,,,,CMFT_Engine,Balanced,11.792
1976-04-01,1976-04-01,Canola,1975,,10.095,,,,,,,,,CMFT_Engine,Balanced,10.095
1976-05-01,1976-05-01,Canola,1975,,9.631,,,,,,,,,CMFT_Engine,Balanced,9.631
1976-06-01,1976-06-01,Canola,1975,,12.472,,,,,,,,,CMFT_Engine,Balanced,12.472
1976-07-01,1976-07-01,Canola,1975,,8.61,,,,,,,,,CMFT_Engine,Balanced,8.61
1976-08-01,1976-08-01,Canola,1976,,15.221,,,,,,,,,CMFT_Engine,Balanced,15.221
1976-09-01,1976-09-01,Canola,1976,,13.472,,,,,,,,,CMFT_Engine,Balanced,13.472
1976-10-01,1976-10-01,Canola,1976,,16.425,,,,,,,,,CMFT_Engine,Balanced,16.425
1976-11-01,1976-11-01,Canola,1976,,15.71,,,,,,,,,CMFT_Engine,Balanced,15.71
1976-12-01,1976-12-01,Canola,1976,,16.069,,,,,,,,,CMFT_Engine,Balanced,16.069
1977-01-01,1977-01-01,Canola,1976,,19.074,,,,,,,0.23426750557103063,3.59,CMFT_Engine,Balanced,19.074
1977-02-01,1977-02-01,Canola,1976,,22.017,,,,,,,,,CMFT_Engine,Balanced,22.017
1977-03-01,1977-03-01,Canola,1976,,23.527,,,,,,,,,CMFT_Engine,Balanced,23.527
1977-04-01,1977-04-01,Canola,1976,,21.566,,,,,,,,,CMFT_Engine,Balanced,21.566
1977-05-01,1977-05-01,Canola,1976,,22.816,,,,,,,,,CMFT_Engine,Balanced,22.816
1977-06-01,1977-06-01,Canola,1976,,22.63,,,,,,,,,CMFT_Engine,Balanced,22.63
1977-07-01,1977-07-01,Canola,1976,,17.276,,,,,,,,,CMFT_Engine,Balanced,17.276
1977-08-01,1977-08-01,Canola,1977,,6.979,,,,,,,,,CMFT_Engine,Balanced,6.979
1977-09-01,1977-09-01,Canola,1977,,23.703,,,,,,,,,CMFT_Engine,Balanced,23.703
1977-10-01,1977-10-01,Canola,1977,,26.227,,,,,,,,,CMFT_Engine,Balanced,26.227
1977-11-01,1977-11-01,Canola,1977,,23.309,,,,,,,,,CMFT_Engine,Balanced,23.309
1977-12-01,1977-12-01,Canola,1977,,21.351,,,,,,,,,CMFT_Engine,Balanced,21.351
1978-01-01,1978-01-01,Canola,1977,,21.256,,,,,,,0.134273664756447,6.98,CMFT_Engine,Balanced,21.256
1978-02-01,1978-02-01,Canola,1977,,22.448,,,,,,,,,CMFT_Engine,Balanced,22.448
1978-03-01,1978-03-01,Canola,1977,,24.693,,,,,,,,,CMFT_Engine,Balanced,24.693
1978-04-01,1978-04-01,Canola,1977,,26.484,,,,,,,,,CMFT_Engine,Balanced,26.484
1978-05-01,1978-05-01,Canola,1977,,23.463,,,,,,,,,CMFT_Engine,Balanced,23.463
1978-06-01,1978-06-01,Canola,1977,,21.058,,,,,,,,,CMFT_Engine,Balanced,21.058
1978-07-01,1978-07-01,Canola,1977,,18.051,,,,,,,,,CMFT_Engine,Balanced,18.051
1978-08-01,1978-08-01,Canola,1978,,9.596,,,,,,,,,CMFT_Engine,Balanced,9.596
1978-09-01,1978-09-01,Canola,1978,,25.75,,,,,,,,,CMFT_Engine,Balanced,25.75
1978-10-01,1978-10-01,Canola,1978,,26.018,,,,,,,,,CMFT_Engine,Balanced,26.018
1978-11-01,1978-11-01,Canola,1978,,24.707,,,,,,,,,CMFT_Engine,Balanced,24.707
1978-12-01,1978-12-01,Canola,1978,,26.317,,,,,,,,,CMFT_Engine,Balanced,26.317
1979-01-01,1979-01-01,Canola,1978,,24.726,,,,,,,0.12948113479809978,8.42,CMFT_Engine,Balanced,24.726
1979-02-01,1979-02-01,Canola,1978,,21.342,,,,,,,,,CMFT_Engine,Balanced,21.342
1979-03-01,1979-03-01,Canola,1978,,28.594,,,,,,,,,CMFT_Engine,Balanced,28.594
1979-04-01,1979-04-01,Canola,1978,,25.87,,,,,,,,,CMFT_Engine,Balanced,25.87
1979-05-01,1979-05-01,Canola,1978,,25.023,,,,,,,,,CMFT_Engine,Balanced,25.023
1979-06-01,1979-06-01,Canola,1978,,30.126,,,,,,,,,CMFT_Engine,Balanced,30.126
1979-07-01,1979-07-01,Canola,1978,,28.268,,,,,,,,,CMFT_Engine,Balanced,28.268
1979-08-01,1979-08-01,Canola,1979,,9.216,,,,,,,,,CMFT_Engine,Balanced,9.216
1979-09-01,1979-09-01,Canola,1979,,29.524,,,,,,,,,CMFT_Engine,Balanced,29.524
1979-10-01,1979-10-01,Canola,1979,,31.492,,,,,,,,,CMFT_Engine,Balanced,31.492
1979-11-01,1979-11-01,Canola,1979,,25.418,,,,,,,,,CMFT_Engine,Balanced,25.418
1979-12-01,1979-12-01,Canola,1979,,34.09,,,,,,,,,CMFT_Engine,Balanced,34.09
1980-01-01,1980-01-01,Canola,1979,,33.607,,,,,,,0.2882911765564202,5.14,CMFT_Engine,Balanced,33.607
1980-02-01,1980-02-01,Canola,1979,,34.639,,,,,,,,,CMFT_Engine,Balanced,34.639
1980-03-01,1980-03-01,Canola,1979,,32.869,,,,,,,,,CMFT_Engine,Balanced,32.869
1980-04-01,1980-04-01,Canola,1979,,33.36,,,,,,,,,CMFT_Engine,Balanced,33.36
1980-05-01,1980-05-01,Canola,1979,,35.939,,,,,,,,,CMFT_Engine,Balanced,35.939
1980-06-01,1980-06-01,Canola,1979,,33.387,,,,,,,,,CMFT_Engine,Balanced,33.387
1980-07-01,1980-07-01,Canola,1979,,31.316,,,,,,,,,CMFT_Engine,Balanced,31.316
1980-08-01,1980-08-01,Canola,1980,,14.354,,,,,,,,,CMFT_Engine,Balanced,14.354
1980-09-01,1980-09-01,Canola,1980,,32.991,,,,,,,,,CMFT_Engine,Balanced,32.991
1980-10-01,1980-10-01,Canola,1980,,38.998,,,,,,,,,CMFT_Engine,Balanced,38.998
1980-11-01,1980-11-01,Canola,1980,,29.974,,,,,,,,,CMFT_Engine,Balanced,29.974
1980-12-01,1980-12-01,Canola,1980,,33.893,,,,,,,,,CMFT_Engine,Balanced,33.893
1981-01-01,1981-01-01,Canola,1980,,34.675,,,,,,,0.4414979605833093,3.463,CMFT_Engine,Balanced,34.675
1981-02-01,1981-02-01,Canola,1980,,34.547,,,,,,,,,CMFT_Engine,Balanced,34.547
1981-03-01,1981-03-01,Canola,1980,,41.406,,,,,,,,,CMFT_Engine,Balanced,41.406
1981-04-01,1981-04-01,Canola,1980,,41.462,,,,,,,,,CMFT_Engine,Balanced,41.462
1981-05-01,1981-05-01,Canola,1980,,37.571,,,,,,,,,CMFT_Engine,Balanced,37.571
1981-06-01,1981-06-01,Canola,1980,,40.221,,,,,,,,,CMFT_Engine,Balanced,40.221
1981-07-01,1981-07-01,Canola,1980,,38.067,,,,,,,,,CMFT_Engine,Balanced,38.067
1981-08-01,1981-08-01,Canola,1981,,16.8,,,,,,,,,CMFT_Engine,Balanced,16.8
1981-09-01,1981-09-01,Canola,1981,,39.328,,,,,,,,,CMFT_Engine,Balanced,39.328
1981-10-01,1981-10-01,Canola,1981,,41.366,,,,,,,,,CMFT_Engine,Balanced,41.366
1981-11-01,1981-11-01,Canola,1981,,37.746,,,,,,,,,CMFT_Engine,Balanced,37.746
1981-12-01,1981-12-01,Canola,1981,,36.492,,,,,,,,,CMFT_Engine,Balanced,36.492
1982-01-01,1982-01-01,Canola,1981,,36.614,,,,,,,0.369428557208238,4.37,CMFT_Engine,Balanced,36.614
1982-02-01,1982-02-01,Canola,1981,,31.621,,,,,,,,,CMFT_Engine,Balanced,31.621
1982-03-01,1982-03-01,Canola,1981,,33.815,,,,,,,,,CMFT_Engine,Balanced,33.815
1982-04-01,1982-04-01,Canola,1981,,24.742,,,,,,,,,CMFT_Engine,Balanced,24.742
1982-05-01,1982-05-01,Canola,1981,,26.919,,,,,,,,,CMFT_Engine,Balanced,26.919
1982-06-01,1982-06-01,Canola,1981,,33.504,,,,,,,,,CMFT_Engine,Balanced,33.504
1982-07-01,1982-07-01,Canola,1981,,23.18,,,,,,,,,CMFT_Engine,Balanced,23.18
1982-08-01,1982-08-01,Canola,1982,,13.848,,,,,,,,,CMFT_Engine,Balanced,13.848
1982-09-01,1982-09-01,Canola,1982,,29.598,,,,,,,,,CMFT_Engine,Balanced,29.598
1982-10-01,1982-10-01,Canola,1982,,40.968,,,,,,,,,CMFT_Engine,Balanced,40.968
1982-11-01,1982-11-01,Canola,1982,,36.482,,,,,,,,,CMFT_Engine,Balanced,36.482
1982-12-01,1982-12-01,Canola,1982,,30.919,,,,,,,,,CMFT_Engine,Balanced,30.919
1983-01-01,1983-01-01,Canola,1982,,33.823,,,,,,,0.26086070097953473,5.717,CMFT_Engine,Balanced,33.823
1983-02-01,1983-02-01,Canola,1982,,37.828,,,,,,,,,CMFT_Engine,Balanced,37.828
1983-03-01,1983-03-01,Canola,1982,,35.885,,,,,,,,,CMFT_Engine,Balanced,35.885
1983-04-01,1983-04-01,Canola,1982,,25.892,,,,,,,,,CMFT_Engine,Balanced,25.892
1983-05-01,1983-05-01,Canola,1982,,24.432,,,,,,,,,CMFT_Engine,Balanced,24.432
1983-06-01,1983-06-01,Canola,1982,,31.802,,,,,,,,,CMFT_Engine,Balanced,31.802
1983-07-01,1983-07-01,Canola,1982,,24.704,,,,,,,,,CMFT_Engine,Balanced,24.704
1983-08-01,1983-08-01,Canola,1983,,14.579,,,,,,,,,CMFT_Engine,Balanced,14.579
1983-09-01,1983-09-01,Canola,1983,,40.398,,,,,,,,,CMFT_Engine,Balanced,40.398
1983-10-01,1983-10-01,Canola,1983,,47.008,,,,,,,,,CMFT_Engine,Balanced,47.008
1983-11-01,1983-11-01,Canola,1983,,48.48,,,,,,,,,CMFT_Engine,Balanced,48.48
1983-12-01,1983-12-01,Canola,1983,,46.418,,,,,,,,,CMFT_Engine,Balanced,46.418
1984-01-01,1984-01-01,Canola,1983,,46.465,,,,,,,0.2699997380732736,7.588,CMFT_Engine,Balanced,46.465
1984-02-01,1984-02-01,Canola,1983,,50.523,,,,,,,,,CMFT_Engine,Balanced,50.523
1984-03-01,1984-03-01,Canola,1983,,49.673,,,,,,,,,CMFT_Engine,Balanced,49.673
1984-04-01,1984-04-01,Canola,1983,,42.08,,,,,,,,,CMFT_Engine,Balanced,42.08
1984-05-01,1984-05-01,Canola,1983,,36.137,,,,,,,,,CMFT_Engine,Balanced,36.137
1984-06-01,1984-06-01,Canola,1983,,24.529,,,,,,,,,CMFT_Engine,Balanced,24.529
1984-07-01,1984-07-01,Canola,1983,,10.151,,,,,,,,,CMFT_Engine,Balanced,10.151
1984-08-01,1984-08-01,Canola,1984,,13.929,,,,,,,,,CMFT_Engine,Balanced,13.929
1984-09-01,1984-09-01,Canola,1984,,44.236,,,,,,,,,CMFT_Engine,Balanced,44.236
1984-10-01,1984-10-01,Canola,1984,,53.102,,,,,,,,,CMFT_Engine,Balanced,53.102
1984-11-01,1984-11-01,Canola,1984,,51.296,,,,,,,,,CMFT_Engine,Balanced,51.296
1984-12-01,1984-12-01,Canola,1984,,40.943,,,,,,,,,CMFT_Engine,Balanced,40.943
1985-01-01,1985-01-01,Canola,1984,,38.39,,,,,,,0.24621252000000002,6.875,CMFT_Engine,Balanced,38.39
1985-02-01,1985-02-01,Canola,1984,,48.749,,,,,,,,,CMFT_Engine,Balanced,48.749
1985-03-01,1985-03-01,Canola,1984,,54.64,,,,,,,,,CMFT_Engine,Balanced,54.64
1985-04-01,1985-04-01,Canola,1984,,38.933,,,,,,,,,CMFT_Engine,Balanced,38.933
1985-05-01,1985-05-01,Canola,1984,,44.657,,,,,,,,,CMFT_Engine,Balanced,44.657
1985-06-01,1985-06-01,Canola,1984,,50.456,,,,,,,,,CMFT_Engine,Balanced,50.456
1985-07-01,1985-07-01,Canola,1984,,35.115,,,,,,,,,CMFT_Engine,Balanced,35.115
1985-08-01,1985-08-01,Canola,1985,,19.769,,,,,,,,,CMFT_Engine,Balanced,19.769
1985-09-01,1985-09-01,Canola,1985,,41.643,,,,,,,,,CMFT_Engine,Balanced,41.643
1985-10-01,1985-10-01,Canola,1985,,52.599,,,,,,,,,CMFT_Engine,Balanced,52.599
1985-11-01,1985-11-01,Canola,1985,,49.987,,,,,,,,,CMFT_Engine,Balanced,49.987
1985-12-01,1985-12-01,Canola,1985,,47.874,,,,,,,,,CMFT_Engine,Balanced,47.874
1986-01-01,1986-01-01,Canola,1985,,41.775,,,,,,,0.28346632617728534,6.498,CMFT_Engine,Balanced,41.775
1986-02-01,1986-02-01,Canola,1985,,42.026,,,,,,,,,CMFT_Engine,Balanced,42.026
1986-03-01,1986-03-01,Canola,1985,,51.905,,,,,,,,,CMFT_Engine,Balanced,51.905
1986-04-01,1986-04-01,Canola,1985,,36.129,,,,,,,,,CMFT_Engine,Balanced,36.129
1986-05-01,1986-05-01,Canola,1985,,33.969,,,,,,,,,CMFT_Engine,Balanced,33.969
1986-06-01,1986-06-01,Canola,1985,,37.553,,,,,,,,,CMFT_Engine,Balanced,37.553
1986-07-01,1986-07-01,Canola,1985,,42.512,,,,,,,,,CMFT_Engine,Balanced,42.512
1986-08-01,1986-08-01,Canola,1986,,31.164,,,,,,,,,CMFT_Engine,Balanced,31.164
1986-09-01,1986-09-01,Canola,1986,,49.102,,,,,,,,,CMFT_Engine,Balanced,49.102
1986-10-01,1986-10-01,Canola,1986,,56.215,,,,,,,,,CMFT_Engine,Balanced,56.215
1986-11-01,1986-11-01,Canola,1986,,53.802,,,,,,,,,CMFT_Engine,Balanced,53.802
1986-12-01,1986-12-01,Canola,1986,,60.197,,,,,,,,,CMFT_Engine,Balanced,60.197
1987-01-01,1987-01-01,Canola,1986,,57.699,,,,,,,0.39382247020123845,6.46,CMFT_Engine,Balanced,57.699
1987-02-01,1987-02-01,Canola,1986,,51.907,,,,,,,,,CMFT_Engine,Balanced,51.907
1987-03-01,1987-03-01,Canola,1986,,59.122,,,,,,,,,CMFT_Engine,Balanced,59.122
1987-04-01,1987-04-01,Canola,1986,,52.915,,,,,,,,,CMFT_Engine,Balanced,52.915
1987-05-01,1987-05-01,Canola,1986,,57.228,,,,,,,,,CMFT_Engine,Balanced,57.228
1987-06-01,1987-06-01,Canola,1986,,57.655,,,,,,,,,CMFT_Engine,Balanced,57.655
1987-07-01,1987-07-01,Canola,1986,,46.147,,,,,,,,,CMFT_Engine,Balanced,46.147
1987-08-01,1987-08-01,Canola,1987,,30.153,,,,,,,,,CMFT_Engine,Balanced,30.153
1987-09-01,1987-09-01,Canola,1987,,52.004,,,,,,,,,CMFT_Engine,Balanced,52.004
1987-10-01,1987-10-01,Canola,1987,,59.641,,,,,,,,,CMFT_Engine,Balanced,59.641
1987-11-01,1987-11-01,Canola,1987,,64.219,,,,,,,,,CMFT_Engine,Balanced,64.219
1987-12-01,1987-12-01,Canola,1987,,61.55,,,,,,,,,CMFT_Engine,Balanced,61.55
1988-01-01,1988-01-01,Canola,1987,,60.888,,,,,,,0.29245143137254903,9.18,CMFT_Engine,Balanced,60.888
1988-02-01,1988-02-01,Canola,1987,,62.191,,,,,,,,,CMFT_Engine,Balanced,62.191
1988-03-01,1988-03-01,Canola,1987,,59.798,,,,,,,,,CMFT_Engine,Balanced,59.798
1988-04-01,1988-04-01,Canola,1987,,55.15,,,,,,,,,CMFT_Engine,Balanced,55.15
1988-05-01,1988-05-01,Canola,1987,,44.382,,,,,,,,,CMFT_Engine,Balanced,44.382
1988-06-01,1988-06-01,Canola,1987,,57.65,,,,,,,,,CMFT_Engine,Balanced,57.65
1988-07-01,1988-07-01,Canola,1987,,46.099,,,,,,,,,CMFT_Engine,Balanced,46.099
1988-08-01,1988-08-01,Canola,1988,,29.618,,,,,,,,,CMFT_Engine,Balanced,29.618
1988-09-01,1988-09-01,Canola,1988,,51.671,,,,,,,,,CMFT_Engine,Balanced,51.671
1988-10-01,1988-10-01,Canola,1988,,53.38,,,,,,,,,CMFT_Engine,Balanced,53.38
1988-11-01,1988-11-01,Canola,1988,,50.95,,,,,,,,,CMFT_Engine,Balanced,50.95
1988-12-01,1988-12-01,Canola,1988,,44.193,,,,,,,,,CMFT_Engine,Balanced,44.193
1989-01-01,1989-01-01,Canola,1988,,39.339,,,,,,,0.24057626317614425,7.21,CMFT_Engine,Balanced,39.339
1989-02-01,1989-02-01,Canola,1988,,37.859,,,,,,,,,CMFT_Engine,Balanced,37.859
1989-03-01,1989-03-01,Canola,1988,,41.825,,,,,,,,,CMFT_Engine,Balanced,41.825
1989-04-01,1989-04-01,Canola,1988,,39.164,,,,,,,,,CMFT_Engine,Balanced,39.164
